step_number,z_index,x_index,z_mm,x_mm,weight
85,77,11,77.500,11.500,8.93949909e-05
85,77,12,77.500,12.500,2.68461241e-04
85,77,13,77.500,13.500,7.79553025e-04
85,77,14,77.500,14.500,2.18491512e-03
85,77,15,77.500,15.500,5.90297673e-03
85,77,16,77.500,16.500,1.53795313e-02
85,77,17,77.500,17.500,3.88282388e-02
85,77,18,77.500,18.500,9.61299166e-02
85,77,19,77.500,19.500,2.97601163e-01
85,77,20,77.500,20.500,2.12196976e-01
85,77,21,77.500,21.500,1.19428687e-01
85,77,22,77.500,22.500,6.05646931e-02
85,77,23,77.500,23.500,2.85476055e-02
85,77,24,77.500,24.500,1.26305101e-02
85,77,25,77.500,25.500,5.27987443e-03
85,77,26,77.500,26.500,2.09733960e-03
85,77,27,77.500,27.500,7.95568863e-04
85,77,28,77.500,28.500,2.89326068e-04
85,77,29,77.500,29.500,1.01208163e-04
85,77,30,77.500,30.500,3.41432096e-05
85,77,31,77.500,31.500,1.11314612e-05
85,77,32,77.500,32.500,3.51202152e-06
85,77,33,77.500,33.500,1.07259439e-06
85,77,34,77.500,34.500,3.16327771e-07
85,77,35,77.500,35.500,8.93005279e-08
85,77,36,77.500,36.500,2.34969679e-08
85,77,37,77.500,37.500,5.37540590e-09
85,77,38,77.500,38.500,8.65403915e-10
85,77,39,77.500,39.500,3.60294503e-11
85,78,1,78.500,1.500,2.35242381e-11
85,78,2,78.500,2.500,7.15112469e-10
85,78,3,78.500,3.500,4.64338124e-09
85,78,4,78.500,4.500,2.07887787e-08
85,78,5,78.500,5.500,8.01030566e-08
85,78,6,78.500,6.500,2.87761509e-07
85,78,7,78.500,7.500,9.90594117e-07
85,78,8,78.500,8.500,3.30096259e-06
85,78,9,78.500,9.500,1.06781326e-05
85,78,10,78.500,10.500,3.35383447e-05
85,78,11,78.500,11.500,1.02185710e-04
85,78,12,78.500,12.500,3.01596388e-04
85,78,13,78.500,13.500,8.60820990e-04
85,78,14,78.500,14.500,2.37176474e-03
85,78,15,78.500,15.500,6.29941374e-03
85,78,16,78.500,16.500,1.61336437e-02
85,78,17,78.500,17.500,4.00285758e-02
85,78,18,78.500,18.500,9.73454192e-02
85,78,19,78.500,19.500,2.93372393e-01
85,78,20,78.500,20.500,2.11488277e-01
85,78,21,78.500,21.500,1.20711431e-01
85,78,22,78.500,22.500,6.21452965e-02
85,78,23,78.500,23.500,2.97513045e-02
85,78,24,78.500,24.500,1.33741070e-02
85,78,25,78.500,25.500,5.68227470e-03
85,78,26,78.500,26.500,2.29484402e-03
85,78,27,78.500,27.500,8.85240617e-04
85,78,28,78.500,28.500,3.27470363e-04
85,78,29,78.500,29.500,1.16546253e-04
85,78,30,78.500,30.500,4.00115241e-05
85,78,31,78.500,31.500,1.32782716e-05
85,78,32,78.500,32.500,4.26574843e-06
85,78,33,78.500,33.500,1.32724938e-06
85,78,34,78.500,34.500,3.99226707e-07
85,78,35,78.500,35.500,1.15277246e-07
85,78,36,78.500,36.500,3.12439745e-08
85,78,37,78.500,37.500,7.50826068e-09
85,78,38,78.500,38.500,1.35225564e-09
85,78,39,78.500,39.500,9.46569698e-11
85,79,1,79.500,1.500,6.71617345e-11
85,79,2,79.500,2.500,1.11698939e-09
85,79,3,79.500,3.500,6.43016174e-09
85,79,4,79.500,4.500,2.73245107e-08
85,79,5,79.500,5.500,1.02232079e-07
85,79,6,79.500,6.500,3.59267801e-07
85,79,7,79.500,7.500,1.21312530e-06
85,79,8,79.500,8.500,3.96972428e-06
85,79,9,79.500,9.500,1.26161867e-05
85,79,10,79.500,10.500,3.89405832e-05
85,79,11,79.500,11.500,1.16615949e-04
85,79,12,79.500,12.500,3.38350364e-04
85,79,13,79.500,13.500,9.49467940e-04
85,79,14,79.500,14.500,2.57222448e-03
85,79,15,79.500,15.500,6.71789655e-03
85,79,16,79.500,16.500,1.69175919e-02
85,79,17,79.500,17.500,4.12595682e-02
85,79,18,79.500,18.500,9.85884294e-02
85,79,19,79.500,19.500,2.89371073e-01
85,79,20,79.500,20.500,2.10857958e-01
85,79,21,79.500,21.500,1.22019149e-01
85,79,22,79.500,22.500,6.37548193e-02
85,79,23,79.500,23.500,3.09915505e-02
85,79,24,79.500,24.500,1.41513320e-02
85,79,25,79.500,25.500,6.10945513e-03
85,79,26,79.500,26.500,2.50789733e-03
85,79,27,79.500,27.500,9.83569771e-04
85,79,28,79.500,28.500,3.70006863e-04
85,79,29,79.500,29.500,1.33944108e-04
85,79,30,79.500,30.500,4.67838327e-05
85,79,31,79.500,31.500,1.57994600e-05
85,79,32,79.500,32.500,5.16676664e-06
85,79,33,79.500,33.500,1.63721484e-06
85,79,34,79.500,34.500,5.02024989e-07
85,79,35,79.500,35.500,1.48109123e-07
85,79,36,79.500,36.500,4.12819787e-08
85,79,37,79.500,37.500,1.03825277e-08
85,79,38,79.500,38.500,2.05082751e-09
85,79,39,79.500,39.500,2.15479121e-10
85,80,1,80.500,1.500,1.39658562e-10
85,80,2,80.500,2.500,1.67486325e-09
85,80,3,80.500,3.500,8.78243878e-09
85,80,4,80.500,4.500,3.56772709e-08
85,80,5,80.500,5.500,1.29921574e-07
85,80,6,80.500,6.500,4.46972678e-07
85,80,7,80.500,7.500,1.48118886e-06
85,80,8,80.500,8.500,4.76111290e-06
85,80,9,80.500,9.500,1.48697500e-05
85,80,10,80.500,10.500,4.51140404e-05
85,80,11,80.500,11.500,1.32824527e-04
85,80,12,80.500,12.500,3.78930505e-04
85,80,13,80.500,13.500,1.04567676e-03
85,80,14,80.500,14.500,2.78611016e-03
85,80,15,80.500,15.500,7.15685403e-03
85,80,16,80.500,16.500,1.77256465e-02
85,80,17,80.500,17.500,4.25059795e-02
85,80,18,80.500,18.500,9.98215079e-02
85,80,19,80.500,19.500,2.85486042e-01
85,80,20,80.500,20.500,2.10227117e-01
85,80,21,80.500,21.500,1.23307019e-01
85,80,22,80.500,22.500,6.53701425e-02
85,80,23,80.500,23.500,3.22571695e-02
85,80,24,80.500,24.500,1.49578843e-02
85,80,25,80.500,25.500,6.56016078e-03
85,80,26,80.500,26.500,2.73649744e-03
85,80,27,80.500,27.500,1.09087711e-03
85,80,28,80.500,28.500,4.17219446e-04
85,80,29,80.500,29.500,1.53588480e-04
85,80,30,80.500,30.500,5.45642361e-05
85,80,31,80.500,31.500,1.87470214e-05
85,80,32,80.500,32.500,6.23894994e-06
85,80,33,80.500,33.500,2.01274406e-06
85,80,34,80.500,34.500,6.28855446e-07
85,80,35,80.500,35.500,1.89415289e-07
85,80,36,80.500,36.500,5.41907994e-08
85,80,37,80.500,37.500,1.41612002e-08
85,80,38,80.500,38.500,3.03585335e-09
85,80,39,80.500,39.500,4.23959423e-10
85,81,1,81.500,1.500,2.71613870e-10
85,81,2,81.500,2.500,2.45419218e-09
85,81,3,81.500,3.500,1.18650503e-08
85,81,4,81.500,4.500,4.63011176e-08
85,81,5,81.500,5.500,1.64402053e-07
85,81,6,81.500,6.500,5.54121868e-07
85,81,7,81.500,7.500,1.80278823e-06
85,81,8,81.500,8.500,5.69370150e-06
85,81,9,81.500,9.500,1.74794859e-05
85,81,10,81.500,10.500,5.21409747e-05
85,81,11,81.500,11.500,1.50960404e-04
85,81,12,81.500,12.500,4.23564285e-04
85,81,13,81.500,13.500,1.14969641e-03
85,81,14,81.500,14.500,3.01337196e-03
85,81,15,81.500,15.500,7.61501631e-03
85,81,16,81.500,16.500,1.85537022e-02
85,81,17,81.500,17.500,4.37573045e-02
85,81,18,81.500,18.500,1.01020209e-01
85,81,19,81.500,19.500,2.81648397e-01
85,81,20,81.500,20.500,2.09548250e-01
85,81,21,81.500,21.500,1.24546356e-01
85,81,22,81.500,22.500,6.69754446e-02
85,81,23,81.500,23.500,3.35404240e-02
85,81,24,81.500,24.500,1.57903321e-02
85,81,25,81.500,25.500,7.03353109e-03
85,81,26,81.500,26.500,2.98069953e-03
85,81,27,81.500,27.500,1.20746496e-03
85,81,28,81.500,28.500,4.69391147e-04
85,81,29,81.500,29.500,1.75666617e-04
85,81,30,81.500,30.500,6.34578464e-05
85,81,31,81.500,31.500,2.21743267e-05
85,81,32,81.500,32.500,7.50738945e-06
85,81,33,81.500,33.500,2.46498939e-06
85,81,34,81.500,34.500,7.84524502e-07
85,81,35,81.500,35.500,2.41124468e-07
85,81,36,81.500,36.500,7.06873138e-08
85,81,37,81.500,37.500,1.91317309e-08
85,81,38,81.500,38.500,4.40431913e-09
85,81,39,81.500,39.500,7.58710039e-10
85,82,0,82.500,0.500,3.87477854e-12
85,82,1,82.500,1.500,4.83402263e-10
85,82,2,82.500,2.500,3.52294061e-09
85,82,3,82.500,3.500,1.58869184e-08
85,82,4,82.500,4.500,5.97233836e-08
85,82,5,82.500,5.500,2.06646476e-07
85,82,6,82.500,6.500,6.82629320e-07
85,82,7,82.500,7.500,2.18188075e-06
85,82,8,82.500,8.500,6.77646904e-06
85,82,9,82.500,9.500,2.04649350e-05
85,82,10,82.500,10.500,6.00605599e-05
85,82,11,82.500,11.500,1.71090724e-04
85,82,12,82.500,12.500,4.72342363e-04
85,82,13,82.500,13.500,1.26157654e-03
85,82,14,82.500,14.500,3.25381896e-03
85,82,15,82.500,15.500,8.09155963e-03
85,82,16,82.500,16.500,1.93995573e-02
85,82,17,82.500,17.500,4.50091511e-02
85,82,18,82.500,18.500,1.02177799e-01
85,82,19,82.500,19.500,2.77850747e-01
85,82,20,82.500,20.500,2.08812073e-01
85,82,21,82.500,21.500,1.25727266e-01
85,82,22,82.500,22.500,6.85618147e-02
85,82,23,82.500,23.500,3.48346680e-02
85,82,24,82.500,24.500,1.66447964e-02
85,82,25,82.500,25.500,7.52732717e-03
85,82,26,82.500,26.500,3.23948450e-03
85,82,27,82.500,27.500,1.33291411e-03
85,82,28,82.500,28.500,5.26366581e-04
85,82,29,82.500,29.500,2.00128197e-04
85,82,30,82.500,30.500,7.34505666e-05
85,82,31,82.500,31.500,2.60778143e-05
85,82,32,82.500,32.500,8.97131576e-06
85,82,33,82.500,33.500,2.99387466e-06
85,82,34,82.500,34.500,9.69172106e-07
85,82,35,82.500,35.500,3.03611245e-07
85,82,36,82.500,36.500,9.11993396e-08
85,82,37,82.500,37.500,2.55899977e-08
85,82,38,82.500,38.500,6.25526475e-09
85,82,39,82.500,39.500,1.26850941e-09
85,83,0,83.500,0.500,2.82740324e-11
85,83,1,83.500,1.500,7.98091204e-10
85,83,2,83.500,2.500,4.89958119e-09
85,83,3,83.500,3.500,2.03912940e-08
85,83,4,83.500,4.500,7.37253671e-08
85,83,5,83.500,5.500,2.49734256e-07
85,83,6,83.500,6.500,8.13201325e-07
85,83,7,83.500,7.500,2.56771432e-06
85,83,8,83.500,8.500,7.88106991e-06
85,83,9,83.500,9.500,2.35149710e-05
85,83,10,83.500,10.500,6.81526508e-05
85,83,11,83.500,11.500,1.91632716e-04
85,83,12,83.500,12.500,5.21974289e-04
85,83,13,83.500,13.500,1.37491443e-03
85,83,14,83.500,14.500,3.49593302e-03
85,83,15,83.500,15.500,8.56760796e-03
85,83,16,83.500,16.500,2.02355590e-02
85,83,17,83.500,17.500,4.62271050e-02
85,83,18,83.500,18.500,1.03260003e-01
85,83,19,83.500,19.500,2.74035722e-01
85,83,20,83.500,20.500,2.07941428e-01
85,83,21,83.500,21.500,1.26750350e-01
85,83,22,83.500,22.500,7.00257048e-02
85,83,23,83.500,23.500,3.60522531e-02
85,83,24,83.500,24.500,1.74571872e-02
85,83,25,83.500,25.500,8.00008699e-03
85,83,26,83.500,26.500,3.48835462e-03
85,83,27,83.500,27.500,1.45385996e-03
85,83,28,83.500,28.500,5.81341621e-04
85,83,29,83.500,29.500,2.23712865e-04
85,83,30,83.500,30.500,8.30621793e-05
85,83,31,83.500,31.500,2.98178966e-05
85,83,32,83.500,32.500,1.03665561e-05
85,83,33,83.500,33.500,3.49472680e-06
85,83,34,83.500,34.500,1.14289412e-06
85,83,35,83.500,35.500,3.62181794e-07
85,83,36,83.500,36.500,1.10595842e-07
85,83,37,83.500,37.500,3.19842144e-08
85,83,38,83.500,38.500,8.33268565e-09
85,83,39,83.500,39.500,2.01426920e-09
85,84,0,84.500,0.500,7.88480878e-11
85,84,1,84.500,1.500,1.00591224e-09
85,84,2,84.500,2.500,5.04345499e-09
85,84,3,84.500,3.500,1.97969374e-08
85,84,4,84.500,4.500,7.05072978e-08
85,84,5,84.500,5.500,2.38974906e-07
85,84,6,84.500,6.500,7.82725465e-07
85,84,7,84.500,7.500,2.48951528e-06
85,84,8,84.500,8.500,7.69586404e-06
85,84,9,84.500,9.500,2.31124832e-05
85,84,10,84.500,10.500,6.73669128e-05
85,84,11,84.500,11.500,1.90319231e-04
85,84,12,84.500,12.500,5.20320260e-04
85,84,13,84.500,13.500,1.37416308e-03
85,84,14,84.500,14.500,3.49923689e-03
85,84,15,84.500,15.500,8.57794005e-03
85,84,16,84.500,16.500,2.02363953e-02
85,84,17,84.500,17.500,4.60895933e-02
85,84,18,84.500,18.500,1.02355562e-01
85,84,19,84.500,19.500,2.66398907e-01
85,84,20,84.500,20.500,2.02915236e-01
85,84,21,84.500,21.500,1.23927183e-01
85,84,22,84.500,22.500,6.84842318e-02
85,84,23,84.500,23.500,3.52282114e-02
85,84,24,84.500,24.500,1.70285832e-02
85,84,25,84.500,25.500,7.78381247e-03
85,84,26,84.500,26.500,3.38263973e-03
85,84,27,84.500,27.500,1.40388100e-03
85,84,28,84.500,28.500,5.58528351e-04
85,84,29,84.500,29.500,2.13670879e-04
85,84,30,84.500,30.500,7.88034158e-05
85,84,31,84.500,31.500,2.80779477e-05
85,84,32,84.500,32.500,9.68191762e-06
85,84,33,84.500,33.500,3.23542577e-06
85,84,34,84.500,34.500,1.04865387e-06
85,84,35,84.500,35.500,3.29605712e-07
85,84,36,84.500,36.500,1.00170858e-07
85,84,37,84.500,37.500,2.91236137e-08
85,84,38,84.500,38.500,7.85233745e-09
85,84,39,84.500,39.500,2.20557328e-09
86,0,18,0.500,18.500,1.99726702e-09
86,0,19,0.500,19.500,6.60426795e-01
86,0,20,0.500,20.500,2.70579136e-07
86,1,17,1.500,17.500,3.82675176e-11
86,1,18,1.500,18.500,5.23677409e-05
86,1,19,1.500,19.500,6.57179236e-01
86,1,20,1.500,20.500,5.83899673e-03
86,1,21,1.500,21.500,7.10804571e-09
86,2,17,2.500,17.500,4.63076560e-07
86,2,18,2.500,18.500,1.55870206e-04
86,2,19,2.500,19.500,6.53846800e-01
86,2,20,2.500,20.500,1.16674490e-02
86,2,21,2.500,21.500,5.43782953e-05
86,2,22,2.500,22.500,1.94446056e-10
86,3,16,3.500,16.500,4.31150937e-09
86,3,17,3.500,17.500,1.86739396e-06
86,3,18,3.500,18.500,3.09253723e-04
86,3,19,3.500,19.500,6.50433540e-01
86,3,20,3.500,20.500,1.74787622e-02
86,3,21,3.500,21.500,1.65678197e-04
86,3,22,3.500,22.500,5.77893502e-07
86,3,23,3.500,23.500,4.34392062e-12
86,4,15,4.500,15.500,4.44216122e-11
86,4,16,4.500,16.500,2.25493366e-08
86,4,17,4.500,17.500,4.70299665e-06
86,4,18,4.500,18.500,5.11237595e-04
86,4,19,4.500,19.500,6.46944344e-01
86,4,20,4.500,20.500,2.32664309e-02
86,4,21,4.500,21.500,3.36115831e-04
86,4,22,4.500,22.500,2.42236820e-06
86,4,23,4.500,23.500,7.93916399e-09
86,5,15,5.500,15.500,3.02644632e-10
86,5,16,5.500,16.500,7.05000218e-08
86,5,17,5.500,17.500,9.46827731e-06
86,5,18,5.500,18.500,7.60520226e-04
86,5,19,5.500,19.500,6.43383205e-01
86,5,20,5.500,20.500,2.90242899e-02
86,5,21,5.500,21.500,5.67559386e-04
86,5,22,5.500,22.500,6.32247293e-06
86,5,23,5.500,23.500,4.32744542e-08
86,5,24,5.500,24.500,1.47014845e-10
86,6,14,6.500,14.500,1.59852014e-12
86,6,15,6.500,15.500,1.18003163e-09
86,6,16,6.500,16.500,1.70838803e-07
86,6,17,6.500,17.500,1.66668706e-05
86,6,18,6.500,18.500,1.05578150e-03
86,6,19,6.500,19.500,6.39754713e-01
86,6,20,6.500,20.500,3.47465388e-02
86,6,21,6.500,21.500,8.61552428e-04
86,6,22,6.500,22.500,1.31544512e-05
86,6,23,6.500,23.500,1.40326932e-07
86,6,24,6.500,24.500,1.00210917e-09
86,6,25,6.500,25.500,1.55155966e-12
86,7,14,7.500,14.500,1.77127653e-11
86,7,15,7.500,15.500,3.45278606e-09
86,7,16,7.500,16.500,3.53747112e-07
86,7,17,7.500,17.500,2.68046679e-05
86,7,18,7.500,18.500,1.39568804e-03
86,7,19,7.500,19.500,6.36062384e-01
86,7,20,7.500,20.500,4.04276773e-02
86,7,21,7.500,21.500,1.21932698e-03
86,7,22,7.500,22.500,2.38700450e-05
86,7,23,7.500,23.500,3.51197315e-07
86,7,24,7.500,24.500,3.90713861e-09
86,7,25,7.500,25.500,2.23382788e-11
86,8,14,8.500,14.500,7.66476396e-11
86,8,15,8.500,15.500,8.42091552e-09
86,8,16,8.500,16.500,6.57400619e-07
86,8,17,8.500,17.500,4.03872291e-05
86,8,18,8.500,18.500,1.77889492e-03
86,8,19,8.500,19.500,6.32310271e-01
86,8,20,8.500,20.500,4.60625514e-02
86,8,21,8.500,21.500,1.64182147e-03
86,8,22,8.500,22.500,3.94849303e-05
86,8,23,8.500,23.500,7.48347759e-07
86,8,24,8.500,24.500,1.14337553e-08
86,8,25,8.500,25.500,1.16498838e-10
86,9,14,9.500,14.500,2.30866090e-10
86,9,15,9.500,15.500,1.80894997e-08
86,9,16,9.500,16.500,1.12843304e-06
86,9,17,9.500,17.500,5.79212938e-05
86,9,18,9.500,18.500,2.20557698e-03
86,9,19,9.500,19.500,6.28500640e-01
86,9,20,9.500,20.500,5.16477600e-02
86,9,21,9.500,21.500,2.12979433e-03
86,9,22,9.500,22.500,6.10705611e-05
86,9,23,9.500,23.500,1.42688179e-06
86,9,24,9.500,24.500,2.79580412e-08
86,9,25,9.500,25.500,4.11799539e-10
86,10,13,10.500,13.500,1.91516269e-12
86,10,14,10.500,14.500,5.81505455e-10
86,10,15,10.500,15.500,3.53815111e-08
86,10,16,10.500,16.500,1.82317865e-06
86,10,17,10.500,17.500,7.99596673e-05
86,10,18,10.500,18.500,2.68509868e-03
86,10,19,10.500,19.500,6.24614656e-01
86,10,20,10.500,20.500,5.71877211e-02
86,10,21,10.500,21.500,2.68449867e-03
86,10,22,10.500,22.500,8.97724894e-05
86,10,23,10.500,23.500,2.50710923e-06
86,10,24,10.500,24.500,6.02777988e-08
86,10,25,10.500,25.500,1.15694065e-09
86,10,26,10.500,26.500,9.53874913e-12
86,11,13,11.500,13.500,1.19564974e-11
86,11,14,11.500,14.500,1.29911482e-09
86,11,15,11.500,15.500,6.43951878e-08
86,11,16,11.500,16.500,2.80914310e-06
86,11,17,11.500,17.500,1.07162508e-04
86,11,18,11.500,18.500,3.21718864e-03
86,11,19,11.500,19.500,6.20655060e-01
86,11,20,11.500,20.500,6.26776814e-02
86,11,21,11.500,21.500,3.30690877e-03
86,11,22,11.500,22.500,1.26808140e-04
86,11,23,11.500,23.500,4.13765247e-06
86,11,24,11.500,24.500,1.18369869e-07
86,11,25,11.500,25.500,2.80157852e-09
86,11,26,11.500,26.500,3.80240665e-11
86,12,13,12.500,13.500,3.82904194e-11
86,12,14,12.500,14.500,2.66182965e-09
86,12,15,12.500,15.500,1.10672502e-07
86,12,16,12.500,16.500,4.16632338e-06
86,12,17,12.500,17.500,1.40198885e-04
86,12,18,12.500,18.500,3.79988598e-03
86,12,19,12.500,19.500,6.16627395e-01
86,12,20,12.500,20.500,6.81119412e-02
86,12,21,12.500,21.500,3.99762625e-03
86,12,22,12.500,22.500,1.73447275e-04
86,12,23,12.500,23.500,6.49749927e-06
86,12,24,12.500,24.500,2.16247500e-07
86,12,25,12.500,25.500,6.09964701e-09
86,12,26,12.500,26.500,1.19361951e-10
86,13,13,13.500,13.500,1.02137847e-10
86,13,14,13.500,14.500,5.07761255e-09
86,13,15,13.500,15.500,1.81529757e-07
86,13,16,13.500,16.500,5.98762745e-06
86,13,17,13.500,17.500,1.79727853e-04
86,13,18,13.500,18.500,4.43121931e-03
86,13,19,13.500,19.500,6.12534881e-01
86,13,20,13.500,20.500,7.34847933e-02
86,13,21,13.500,21.500,4.75693401e-03
86,13,22,13.500,22.500,2.30997350e-04
86,13,23,13.500,23.500,9.79771266e-06
86,13,24,13.500,24.500,3.72855794e-07
86,13,25,13.500,25.500,1.22299539e-08
86,13,26,13.500,26.500,3.00165809e-10
86,14,13,14.500,13.500,2.30511374e-10
86,14,14,14.500,14.500,9.15326925e-09
86,14,15,14.500,15.500,2.86372853e-07
86,14,16,14.500,16.500,8.37898824e-06
86,14,17,14.500,17.500,2.26394724e-04
86,14,18,14.500,18.500,5.10923099e-03
86,14,19,14.500,19.500,6.08383894e-01
86,14,20,14.500,20.500,7.87913874e-02
86,14,21,14.500,21.500,5.58480853e-03
86,14,22,14.500,22.500,3.00790416e-04
86,14,23,14.500,23.500,1.42827121e-05
86,14,24,14.500,24.500,6.13044847e-07
86,14,25,14.500,25.500,2.29600357e-08
86,14,26,14.500,26.500,6.81754986e-10
86,14,27,14.500,27.500,5.64447490e-12
86,15,12,15.500,12.500,1.53239249e-12
86,15,13,15.500,13.500,4.74021211e-10
86,15,14,15.500,14.500,1.57483466e-08
86,15,15,15.500,15.500,4.37054126e-07
86,15,16,15.500,16.500,1.14593795e-05
86,15,17,15.500,17.500,2.80828477e-04
86,15,18,15.500,18.500,5.83196850e-03
86,15,19,15.500,19.500,6.04179263e-01
86,15,20,15.500,20.500,8.40270296e-02
86,15,21,15.500,21.500,6.48093829e-03
86,15,22,15.500,22.500,3.84172279e-04
86,15,23,15.500,23.500,2.02310566e-05
86,15,24,15.500,24.500,9.68592303e-07
86,15,25,15.500,25.500,4.08547471e-08
86,15,26,15.500,26.500,1.41739431e-09
86,15,27,15.500,27.500,2.39296066e-11
86,16,12,16.500,12.500,1.12048730e-11
86,16,13,16.500,13.500,9.04759268e-10
86,16,14,16.500,14.500,2.60345843e-08
86,16,15,16.500,15.500,6.48186528e-07
86,16,16,16.500,16.500,1.53605852e-05
86,16,17,16.500,17.500,3.43638909e-04
86,16,18,16.500,18.500,6.59747235e-03
86,16,19,16.500,19.500,5.99923491e-01
86,16,20,16.500,20.500,8.91870782e-02
86,16,21,16.500,21.500,7.44473189e-03
86,16,22,16.500,22.500,4.82487929e-04
86,16,23,16.500,23.500,2.79557516e-05
86,16,24,16.500,24.500,1.47924300e-06
86,16,25,16.500,25.500,6.94792277e-08
86,16,26,16.500,26.500,2.76057888e-09
86,16,27,16.500,27.500,6.94112476e-11
86,17,12,17.500,12.500,3.31427351e-11
86,17,13,17.500,13.500,1.63340941e-09
86,17,14,17.500,14.500,4.15864747e-08
86,17,15,17.500,15.500,9.37510151e-07
86,17,16,17.500,16.500,2.02271713e-05
86,17,17,17.500,17.500,4.15417686e-04
86,17,18,17.500,18.500,7.40416721e-03
86,17,19,17.500,19.500,5.95622122e-01
86,17,20,17.500,20.500,9.42682996e-02
86,17,21,17.500,21.500,8.47542286e-03
86,17,22,17.500,22.500,5.97077131e-04
86,17,23,17.500,23.500,3.78043078e-05
86,17,24,17.500,24.500,2.19377512e-06
86,17,25,17.500,25.500,1.13694725e-07
86,17,26,17.500,26.500,5.07472153e-09
86,17,27,17.500,27.500,1.60903665e-10
86,18,12,18.500,12.500,7.90873061e-11
86,18,13,18.500,13.500,2.82188695e-09
86,18,14,18.500,14.500,6.44775895e-08
86,18,15,18.500,15.500,1.32630498e-06
86,18,16,18.500,16.500,2.62188969e-05
86,18,17,18.500,17.500,4.96798020e-04
86,18,18,18.500,18.500,8.25576391e-03
86,18,19,18.500,19.500,5.91268003e-01
86,18,20,18.500,20.500,9.92709026e-02
86,18,21,18.500,21.500,9.57265962e-03
86,18,22,18.500,22.500,7.29311258e-04
86,18,23,18.500,23.500,5.01606737e-05
86,18,24,18.500,24.500,3.17108311e-06
86,18,25,18.500,25.500,1.79950717e-07
86,18,26,18.500,26.500,8.91563801e-09
86,18,27,18.500,27.500,3.39075740e-10
86,19,12,19.500,12.500,1.62109798e-10
86,19,13,19.500,13.500,4.70035566e-09
86,19,14,19.500,14.500,9.73957270e-08
86,19,15,19.500,15.500,1.83998338e-06
86,19,16,19.500,16.500,3.35140685e-05
86,19,17,19.500,17.500,5.88518858e-04
86,19,18,19.500,18.500,9.15792957e-03
86,19,19,19.500,19.500,5.86851239e-01
86,19,20,19.500,20.500,1.04196802e-01
86,19,21,19.500,21.500,1.07364981e-02
86,19,22,19.500,22.500,8.80617648e-04
86,19,23,19.500,23.500,6.54488977e-05
86,19,24,19.500,24.500,4.48160608e-06
86,19,25,19.500,25.500,2.76653054e-07
86,19,26,19.500,26.500,1.50658952e-08
86,19,27,19.500,27.500,6.59530985e-10
86,19,28,19.500,28.500,6.34578024e-12
86,20,12,20.500,12.500,3.06404291e-10
86,20,13,20.500,13.500,7.57892327e-09
86,20,14,20.500,14.500,1.43766485e-07
86,20,15,20.500,15.500,2.50858602e-06
86,20,16,20.500,16.500,4.23083002e-05
86,20,17,20.500,17.500,6.91350957e-04
86,20,18,20.500,18.500,1.01091368e-02
86,20,19,20.500,19.500,5.82374394e-01
86,20,20,20.500,20.500,1.09041706e-01
86,20,21,20.500,21.500,1.19661950e-02
86,20,22,20.500,22.500,1.05241244e-03
86,20,23,20.500,23.500,8.41330475e-05
86,20,24,20.500,24.500,6.20873425e-06
86,20,25,20.500,25.500,4.14590943e-07
86,20,26,20.500,26.500,2.46216416e-08
86,20,27,20.500,27.500,1.21707666e-09
